workerid,gender,age,income,categoryID,order,animal,featureNum,alternative,1,2,3,4,5,6,7,8
A149ROBL26JWPJ,M,25,4,17,15,goose,2,lion,0.575,0.3,0.525,0.4,0.3,0.275,0.25,0.375
A149ROBL26JWPJ,M,25,4,12,16,elephant,1,whale,0.75,0.25,0.45,0.175,0.575,0.425,0.3,0.4
A149ROBL26JWPJ,M,25,4,26,17,rabbit,1,cheetah,0.625,0.4,0.35,0.45,0.55,0.4,0.375,0.45
A149ROBL26JWPJ,M,25,4,20,18,lion,1,tiger,0.725,0.325,0.375,0.35,0.45,0.3,0.425,0.375
A149ROBL26JWPJ,M,25,4,16,19,goat,2,hippo,0.45,0.6,0.4,0.35,0.55,0.425,0.4,0.4
A149ROBL26JWPJ,M,25,4,3,20,bear,1,shark,0.725,0.55,0.45,0.525,0.4,0.4,0.35,0.45
A1EGJ0KJG2QFB4,M,35,0,11,1,duck,1,elephant,0.825,0.1,0.675,0.1,0.725,0.15,0.625,0.2
A1EGJ0KJG2QFB4,M,35,0,10,2,dolphin,3,kitten,0.75,0.25,0.325,0.175,0.325,0.275,0.2,0.075
A1EGJ0KJG2QFB4,M,35,0,9,3,dog,1,eagle,0.725,0.625,0.625,0.375,0.75,0.225,0.25,0.65
A1EGJ0KJG2QFB4,M,35,0,19,4,kangaroo,3,puppy,0.6,0.35,0.25,0.2,0.675,0.55,0.35,0.2
A1EGJ0KJG2QFB4,M,35,0,10,5,dolphin,2,dog,0.8,0.2,0.65,0.375,0.2,0.2,0.2,0.2
A1EGJ0KJG2QFB4,M,35,0,18,6,horse,1,gazelle,0.675,0.725,0.275,0.275,0.675,0.675,0.6,0.425
A1EGJ0KJG2QFB4,M,35,0,30,7,whale,2,swan,0.65,0.35,0.45,0.325,0.65,0.3,0.275,0.275
A1EGJ0KJG2QFB4,M,35,0,24,8,penguin,3,monkey,0.625,0.65,0.25,0.25,0.675,0.675,0.725,0.6
A1EGJ0KJG2QFB4,M,35,0,2,9,bat,1,bear,0.75,0.075,0.175,0.1,0.75,0.175,0.1,0.1
A1EGJ0KJG2QFB4,M,35,0,8,10,cow,3,cat,0.725,0.225,0.125,0.15,0.6,0.15,0.225,0.2
A1EGJ0KJG2QFB4,M,35,0,23,11,ox,2,bear,0.675,0.55,0.675,0.675,0.35,0.225,0.15,0.075
A1EGJ0KJG2QFB4,M,35,0,24,12,penguin,1,snake,0.65,0.675,0.675,0.675,0.2,0.125,0.125,0.125
A1EGJ0KJG2QFB4,M,35,0,3,13,bear,2,whale,0.75,0.425,0.7,0.4,0.675,0.35,0.65,0.4
A1EGJ0KJG2QFB4,M,35,0,7,14,cat,3,kitten,0.65,0.325,0.775,0.625,0.275,0.35,0.35,0.375
A1EGJ0KJG2QFB4,M,35,0,4,15,bee,1,ant,0.65,0.825,0.55,0.55,0.7,0.85,0.35,0.65
A1EGJ0KJG2QFB4,M,35,0,29,16,tiger,3,bear,0.7,0.575,0.8,0.3,0,0,0,0
A1EGJ0KJG2QFB4,M,35,0,6,17,buffalo,2,gorilla,0.725,0.075,0.375,0.05,0.65,0.05,0.35,0.05
A1EGJ0KJG2QFB4,M,35,0,27,18,shark,1,snake,0.575,0.675,0.15,0.175,0.325,0.325,0.075,0.5
A1EGJ0KJG2QFB4,M,35,0,25,19,pig,3,baboon,0.65,0.7,0.35,0.525,0.65,0.65,0.675,0.675
A1EGJ0KJG2QFB4,M,35,0,23,20,ox,1,gorilla,0.775,0.4,0.75,0.35,0.675,0.2,0.425,0.2
A1Z7J3XE1R8TYT,F,25,4,9,1,dog,2,dolphin,0.9,0.25,0.425,0.325,0.4,0.3,0.6,0.05
A1Z7J3XE1R8TYT,F,25,4,1,2,ant,2,ox,0.9,0.15,0.725,0.175,0.2,0.225,0.2,0.075
A1Z7J3XE1R8TYT,F,25,4,13,3,fish,2,dolphin,0.85,0.175,0.575,0.25,0.85,0.2,0.15,0.25
A1Z7J3XE1R8TYT,F,25,4,19,4,kangaroo,2,rabbit,0.625,0.725,0.35,0.575,0.55,0.675,0.35,0.5
A1Z7J3XE1R8TYT,F,25,4,10,5,dolphin,1,dog,0.925,0.75,0.725,0.625,0.25,0.25,0.25,0.125
A1Z7J3XE1R8TYT,F,25,4,19,6,kangaroo,3,puppy,0.575,0.65,0.475,0.575,0.5,0.4,0.3,0.225
A1Z7J3XE1R8TYT,F,25,4,22,7,owl,3,bat,0.9,0.175,0.65,0.3,0.5,0.375,0.525,0.225
A1Z7J3XE1R8TYT,F,25,4,21,8,monkey,1,hyena,0.725,0.7,0.55,0.325,0.65,0.6,0.5,0.5
A1Z7J3XE1R8TYT,F,25,4,23,9,ox,2,bear,0.7,0.525,0.225,0.525,0.175,0.2,0.15,0.15
A1Z7J3XE1R8TYT,F,25,4,27,10,shark,2,bear,0.725,0.4,0.35,0.2,0.325,0.15,0.15,0.175
A1Z7J3XE1R8TYT,F,25,4,23,11,ox,2,elephant,0.675,0.525,0.3,0.4,0.2,0.225,0.175,0.15
A1Z7J3XE1R8TYT,F,25,4,22,12,owl,1,dolphin,0.875,0.25,0.55,0.325,0.425,0.225,0.525,0.275
A1Z7J3XE1R8TYT,F,25,4,21,13,monkey,3,dog,0.775,0.525,0.65,0.325,0.525,0.525,0.25,0.175
A1Z7J3XE1R8TYT,F,25,4,15,14,frog,1,snake,0.75,0.5,0.4,0.5,0.25,0.35,0.3,0.175
A1Z7J3XE1R8TYT,F,25,4,28,15,sheep,2,rabbit,0.95,0.125,0.575,0.1,0.5,0.05,0.575,0.075
A1Z7J3XE1R8TYT,F,25,4,25,16,pig,1,dog,0.825,0.35,0.6,0.225,0.525,0.35,0.275,0.125
A1Z7J3XE1R8TYT,F,25,4,17,17,goose,1,dog,1,0.45,0.225,0.15,0.9,0.35,0.3,0
A1Z7J3XE1R8TYT,F,25,4,10,18,dolphin,1,cat,0.975,0.55,0.5,0.55,0.275,0.225,0.175,0.1
A1Z7J3XE1R8TYT,F,25,4,23,19,ox,3,sloth,0.8,0.6,0.35,0.325,0.175,0.475,0.275,0.15
A1Z7J3XE1R8TYT,F,25,4,14,20,fox,2,dolphin,0.8,0.325,0.25,0.175,0.225,0.175,0.1,0
A2Y0ZGI29KQBTB,M,35,4,16,1,goat,1,monkey,0.725,0.3,0.5,0.25,0.725,0.225,0.5,0.275
A2Y0ZGI29KQBTB,M,35,4,14,2,fox,2,cat,0.725,0.725,0.475,0.5,0.5,0.5,0.5,0.5
A2Y0ZGI29KQBTB,M,35,4,3,3,bear,1,snake,0.725,0.725,0.3,0.275,0.725,0.725,0.3,0.275
A2Y0ZGI29KQBTB,M,35,4,29,4,tiger,3,snake,0.725,0.5,0.725,0.5,0.7,0.5,0.7,0.5
A2Y0ZGI29KQBTB,M,35,4,21,5,monkey,3,kitten,0.725,0.5,0.5,0.5,0.7,0.5,0.5,0.5
A2Y0ZGI29KQBTB,M,35,4,27,6,shark,2,bear,0.75,0.05,0.05,0.025,0.7,0.075,0.075,0.05
A2Y0ZGI29KQBTB,M,35,4,18,7,horse,3,peacock,0.75,0.7,0.5,0.5,0.725,0.725,0.5,0.5
A2Y0ZGI29KQBTB,M,35,4,1,8,ant,1,hamster,0.95,0.05,0.9,0.025,0.95,0.025,0.925,0
A2Y0ZGI29KQBTB,M,35,4,31,9,wolf,1,snake,0.7,0.5,0.5,0.5,0.725,0.5,0.5,0.5
A2Y0ZGI29KQBTB,M,35,4,19,10,kangaroo,2,rabbit,0.75,0.7,0.725,0.725,0.725,0.725,0.75,0.725
A2Y0ZGI29KQBTB,M,35,4,1,11,ant,2,gorilla,0.95,0.05,0.95,0.025,0.95,0.025,0.95,0.025
A2Y0ZGI29KQBTB,M,35,4,3,12,bear,2,elephant,0.75,0.5,0.25,0.275,0.5,0.5,0.3,0.275
A2Y0ZGI29KQBTB,M,35,4,6,13,buffalo,1,bear,0.7,0.725,0.275,0.275,0.725,0.725,0.275,0.275
A2Y0ZGI29KQBTB,M,35,4,18,14,horse,3,lion,0.75,0.725,0.5,0.5,0.725,0.725,0.5,0.5
A2Y0ZGI29KQBTB,M,35,4,22,15,owl,2,mouse,0.725,0.025,0.75,0.05,0.725,0.05,0.725,0.05
A2Y0ZGI29KQBTB,M,35,4,29,16,tiger,3,bear,0.725,0.7,0.725,0.5,0.275,0.275,0.275,0.275
A2Y0ZGI29KQBTB,M,35,4,6,17,buffalo,2,ox,0.725,0.25,0.725,0.3,0.75,0.275,0.75,0.25
A2Y0ZGI29KQBTB,M,35,4,16,18,goat,2,lion,0.725,0.4,0.7,0.35,0.725,0.25,0.7,0.15
A2Y0ZGI29KQBTB,M,35,4,24,19,penguin,2,kitten,0.7,0.7,0.7,0.725,0,0,0.025,0.025
A2Y0ZGI29KQBTB,M,35,4,23,20,ox,1,lion,0.525,0.725,0.475,0.725,0.475,0.5,0.35,0.325
AD1WGUMVD6KED,F,35,4,9,1,dog,2,cat,1,0.725,0.05,0.05,0,0.125,0.125,0.05
AD1WGUMVD6KED,F,35,4,18,2,horse,3,lion,0.925,0.05,0,0,0.275,0.05,0.95,0.125
AD1WGUMVD6KED,F,35,4,23,3,ox,2,elephant,0.5,0.875,0.275,0.35,0.725,0.1,0.275,0.05
AD1WGUMVD6KED,F,35,4,6,4,buffalo,2,ox,0.95,0.125,0.25,0.175,0.375,0.15,0.35,0.175
AD1WGUMVD6KED,F,35,4,19,5,kangaroo,1,rabbit,0.95,0.275,0.075,0.075,0.3,0.15,0.175,0.05
AD1WGUMVD6KED,F,35,4,27,6,shark,2,bear,0.525,0.075,0.05,0.6,0.275,0.05,0.075,0.275
AD1WGUMVD6KED,F,35,4,32,7,zebra,3,gazelle,0.925,0.25,0.25,0.2,0.225,0.15,0.025,0
AD1WGUMVD6KED,F,35,4,13,8,fish,3,pig,0.95,0.025,0,0,0.825,0,0,0
AD1WGUMVD6KED,F,35,4,11,9,duck,2,kitten,0.875,0,0.375,0,0.725,0.65,0.175,0.275
AD1WGUMVD6KED,F,35,4,8,10,cow,1,hippo,0.125,0.15,0.725,0.625,0.1,0.125,0.425,0.275
AD1WGUMVD6KED,F,35,4,23,11,ox,3,turtle,0.7,0.775,0.25,0.3,0.45,0.25,0.175,0.1
AD1WGUMVD6KED,F,35,4,27,12,shark,3,lion,0.5,0.45,0.275,0.625,0.2,0.375,0.275,0.425
AD1WGUMVD6KED,F,35,4,13,13,fish,2,seal,0.95,0.025,0,0,0.825,0,0,0
AD1WGUMVD6KED,F,35,4,16,14,goat,3,dog,0.925,0.275,0.725,0.3,0.5,0.325,0.275,0.45
AD1WGUMVD6KED,F,35,4,10,15,dolphin,2,cat,0.95,0.725,0.1,0.1,0.05,0.025,0.025,0.025
AD1WGUMVD6KED,F,35,4,15,16,frog,3,kangaroo,0.95,0.875,0.875,0.875,0,0,0,0
AD1WGUMVD6KED,F,35,4,7,17,cat,1,cheetah,0.95,0,0.85,0,0.275,0,0.275,0
AD1WGUMVD6KED,F,35,4,13,18,fish,2,dolphin,0.975,0.025,0,0.025,0.85,0.025,0,0
AD1WGUMVD6KED,F,35,4,28,19,sheep,2,rabbit,0.575,0.8,0.2,0.3,0,0,0,0
AD1WGUMVD6KED,F,35,4,2,20,bat,2,mole,0.925,0.15,0.1,0.125,0.725,0.125,0.075,0.05
A6J8I61LK7MDU,F,55,0,9,1,dog,2,dolphin,0.95,0.275,0.275,0.275,0.275,0.25,0.275,0.6
A6J8I61LK7MDU,F,55,0,3,2,bear,3,tiger,0.725,0.5,0.275,0.275,0.4,0.4,0.4,0.5
A6J8I61LK7MDU,F,55,0,4,3,bee,3,lion,0.25,0.725,0.025,0.025,0.5,0.725,0.025,0.05
A6J8I61LK7MDU,F,55,0,11,4,duck,2,kitten,0.725,0.05,0.6,0.05,0.275,0.725,0.15,0.5
A6J8I61LK7MDU,F,55,0,29,5,tiger,1,zebra,0.725,0.275,0.275,0.275,0.05,0.05,0.05,0.025
A6J8I61LK7MDU,F,55,0,9,6,dog,1,cat,0.725,0.5,0.275,0.275,0.5,0.275,0.275,0.5
A6J8I61LK7MDU,F,55,0,14,7,fox,3,cat,0.5,0.5,0.05,0.05,0.275,0.275,0.725,0.725
A6J8I61LK7MDU,F,55,0,5,8,bird,2,gazelle,0.725,0.725,0.725,0.725,0.725,0.725,0.725,0.725
A6J8I61LK7MDU,F,55,0,23,9,ox,3,turtle,0.725,0.275,0.725,0.275,0.275,0.05,0.725,0.275
A6J8I61LK7MDU,F,55,0,32,10,zebra,3,gazelle,0.725,0.5,0.725,0.725,0.05,0.05,0.05,0.05
A6J8I61LK7MDU,F,55,0,29,11,tiger,3,bear,0.725,0.275,0.5,0.275,0.05,0.05,0.05,0.05
A6J8I61LK7MDU,F,55,0,12,12,elephant,3,rhino,0.725,0.05,0.275,0.05,0.725,0.275,0.725,0.05
A6J8I61LK7MDU,F,55,0,3,13,bear,1,shark,0.725,0.725,0.725,0.725,0.05,0.5,0.275,0.025
A6J8I61LK7MDU,F,55,0,14,14,fox,1,cat,0.5,0.5,0.025,0.025,0.275,0.25,0.5,0.5
A6J8I61LK7MDU,F,55,0,10,15,dolphin,2,cat,0.725,0.5,0.275,0.725,0.5,0.5,0.275,0.275
A6J8I61LK7MDU,F,55,0,31,16,wolf,1,bear,0.275,0.275,0.05,0.5,0.05,0.05,0.05,0.5
A6J8I61LK7MDU,F,55,0,22,17,owl,2,cat,0.725,0.275,0.725,0.275,0.05,0.05,0.5,0.25
A6J8I61LK7MDU,F,55,0,2,18,bat,2,mole,0.25,0.25,0.05,0.275,0.725,0.275,0.275,0.275
A6J8I61LK7MDU,F,55,0,32,19,zebra,3,cheetah,0.725,0.5,0.725,0.5,0.05,0.05,0.05,0.05
A6J8I61LK7MDU,F,55,0,8,20,cow,2,ox,0.275,0.275,0.5,0.5,0.5,0.5,0.5,0.5
A2GKTUMQOKZXMG,M,55,10,29,1,tiger,2,wolf,1,0.275,0.375,0.2,0.325,0.1,0.05,0
A2GKTUMQOKZXMG,M,55,10,14,2,fox,1,snake,0.85,0.5,0.4,0.275,0.275,0.225,0.15,0.025
A2GKTUMQOKZXMG,M,55,10,23,3,ox,3,sloth,0.95,0.125,0.125,0.1,0.4,0.25,0.1,0.025
A2GKTUMQOKZXMG,M,55,10,23,4,ox,2,bear,0.925,0.275,0.35,0.325,0.5,0.225,0.25,0.075
A2GKTUMQOKZXMG,M,55,10,32,5,zebra,1,tiger,0.9,0.275,0.9,0.275,0.1,0.075,0.075,0.05
A2GKTUMQOKZXMG,M,55,10,32,6,zebra,2,peacock,0.95,0.275,0.925,0.275,0.15,0.125,0.15,0.075
A2GKTUMQOKZXMG,M,55,10,16,7,goat,1,monkey,0.925,0.775,0.925,0.775,0.525,0.525,0.375,0.375
A2GKTUMQOKZXMG,M,55,10,15,8,frog,1,slug,0.925,0.4,0.925,0.4,0.3,0.3,0.1,0.075
A2GKTUMQOKZXMG,M,55,10,26,9,rabbit,1,cheetah,0.925,0.5,0.125,0.175,0.225,0.175,0.1,0.05
A2GKTUMQOKZXMG,M,55,10,29,10,tiger,3,snake,0.925,0.375,0.8,0.35,0.125,0.1,0.1,0.075
A2GKTUMQOKZXMG,M,55,10,5,11,bird,2,swan,0.95,0.925,0.575,0.6,0.425,0.35,0.4,0.125
A2GKTUMQOKZXMG,M,55,10,25,12,pig,2,cat,0.925,0.525,0.85,0.5,0.15,0.925,0.15,0.675
A2GKTUMQOKZXMG,M,55,10,26,13,rabbit,2,cat,0.95,0.525,0.075,0.125,0.375,0.325,0.1,0.125
A2GKTUMQOKZXMG,M,55,10,16,14,goat,3,elephant,0.95,0.95,0.95,0.95,0.575,0.575,0.575,0.575
A2GKTUMQOKZXMG,M,55,10,9,15,dog,2,cat,0.95,0.625,0.325,0.3,0.5,0.3,0.15,0.625
A2GKTUMQOKZXMG,M,55,10,19,16,kangaroo,1,rabbit,0.95,0.825,0.15,0.1,0.7,0.075,0.1,0.05
A2GKTUMQOKZXMG,M,55,10,2,17,bat,1,snake,0.15,0.1,0.925,0.425,0.075,0.05,0.4,0.225
A2GKTUMQOKZXMG,M,55,10,6,18,buffalo,3,lion,0.95,0.625,0.375,0.55,0.55,0.575,0.175,0.35
A2GKTUMQOKZXMG,M,55,10,4,19,bee,2,mouse,0.9,0.925,0.375,0.325,0.625,0.575,0.225,0.175
A2GKTUMQOKZXMG,M,55,10,27,20,shark,2,lion,0.95,0.575,0.725,0.625,0.4,0.325,0.55,0.45
A3PVTYAMPD6Y1O,F,45,4,18,1,horse,2,ox,0.975,0.45,0.275,0.275,0.375,0.325,0.3,0.275
A3PVTYAMPD6Y1O,F,45,4,9,2,dog,3,dolphin,1,0.4,0.65,0.2,0.375,0.125,0.05,0.025
A3PVTYAMPD6Y1O,F,45,4,21,3,monkey,2,cat,0.675,0.525,0.375,0.125,0.05,0.05,0,0.025
A3PVTYAMPD6Y1O,F,45,4,3,4,bear,1,snake,0.975,0.25,0.775,0.2,0.975,0.225,0.1,0.075
A3PVTYAMPD6Y1O,F,45,4,16,5,goat,2,hippo,0.675,0.575,0.6,0.6,0.4,0.4,0.475,0.5
A3PVTYAMPD6Y1O,F,45,4,29,6,tiger,3,bear,0.9,0.575,0.55,0.55,0.025,0.05,0.05,0.025
A3PVTYAMPD6Y1O,F,45,4,1,7,ant,1,mouse,1,0.25,0.275,0.25,0.35,0.25,0.65,0.4
A3PVTYAMPD6Y1O,F,45,4,14,8,fox,1,cat,0.8,0.6,0.25,0.25,0.275,0.3,0.275,0.275
A3PVTYAMPD6Y1O,F,45,4,5,9,bird,3,mouse,0.975,0.95,0.25,0.25,0.525,0.525,0.525,0.525
A3PVTYAMPD6Y1O,F,45,4,5,10,bird,2,gazelle,0.975,0.95,0.575,0.575,0.525,0.525,0.525,0.525
A3PVTYAMPD6Y1O,F,45,4,2,11,bat,1,snake,0.875,0.3,0.9,0.25,0.675,0.275,0.825,0.25
A3PVTYAMPD6Y1O,F,45,4,23,12,ox,1,lion,0.95,0.35,0.35,0.6,0.1,0.1,0.125,0.125
A3PVTYAMPD6Y1O,F,45,4,25,13,pig,1,rat,1,0.275,0.65,0.275,0.65,0.3,0.6,0.275
A3PVTYAMPD6Y1O,F,45,4,23,14,ox,1,gorilla,0.925,0.35,0.625,0.35,0.375,0.35,0.325,0.325
A3PVTYAMPD6Y1O,F,45,4,7,15,cat,2,sloth,1,0.6,0.925,0.725,0.65,0.625,0.65,0.65
A3PVTYAMPD6Y1O,F,45,4,15,16,frog,1,snake,0.95,0.7,0.575,0.575,0.3,0.3,0.275,0.275
A3PVTYAMPD6Y1O,F,45,4,24,17,penguin,2,puppy,0.85,0.325,0.25,0.25,0.05,0.025,0.025,0.05
A3PVTYAMPD6Y1O,F,45,4,9,18,dog,1,eagle,0.975,0.375,0.4,0.375,0.1,0.125,0.125,0.125
A3PVTYAMPD6Y1O,F,45,4,31,19,wolf,1,snake,0.75,0.625,0.05,0.05,0.3,0.275,0.275,0.275
A3PVTYAMPD6Y1O,F,45,4,30,20,whale,1,hippo,1,0.975,0.65,0.65,0.275,0.3,0.275,0.275
AK0PU96DYAJXN,M,65,4,10,1,dolphin,3,dog,1,0.35,0.725,0.15,0.175,0.175,0.175,0.175
AK0PU96DYAJXN,M,65,4,2,2,bat,3,owl,1,0.275,0.275,0.275,0.275,0.275,0.125,0.025
AK0PU96DYAJXN,M,65,4,29,3,tiger,2,lion,0.975,0.6,0.55,0.2,0.2,0.2,0.2,0.025
AK0PU96DYAJXN,M,65,4,20,4,lion,1,tiger,0.975,0.725,0.7,0.5,0.5,0.325,0.25,0
AK0PU96DYAJXN,M,65,4,19,5,kangaroo,3,kitten,1,0.85,0.75,0.5,0.6,0.5,0.5,0.025
AK0PU96DYAJXN,M,65,4,29,6,tiger,3,snake,1,0.85,0.825,0.55,0.275,0.225,0.2,0.025
AK0PU96DYAJXN,M,65,4,22,7,owl,3,bat,0.975,0.925,0.9,0.9,0.975,0.9,0.775,0.575
AK0PU96DYAJXN,M,65,4,1,8,ant,2,ox,1,0.5,0.5,0.4,0.8,0.5,0.425,0
AK0PU96DYAJXN,M,65,4,16,9,goat,1,hyena,1,0.925,1,0.925,0.975,0.925,1,0.925
AK0PU96DYAJXN,M,65,4,7,10,cat,3,kitten,1,0.725,1,0.725,0.975,0.725,1,0.725
AK0PU96DYAJXN,M,65,4,23,11,ox,3,turtle,1,0.725,1,0.9,1,0.875,0.725,0.875
AK0PU96DYAJXN,M,65,4,22,12,owl,3,snake,1,0.875,0.975,0.875,1,0.875,1,0.875
AK0PU96DYAJXN,M,65,4,3,13,bear,2,whale,1,0.725,1,0.725,0.725,0.725,0.5,0.875
AK0PU96DYAJXN,M,65,4,6,14,buffalo,1,elephant,0.975,1,0.9,1,0.975,0.975,0.9,0.975
AK0PU96DYAJXN,M,65,4,5,15,bird,3,mouse,0.975,0.975,0.725,0.725,0.975,0.975,0.725,0.975
AK0PU96DYAJXN,M,65,4,19,16,kangaroo,1,rabbit,1,0.725,0.725,0.725,0.725,0.6,0.725,0.025
AK0PU96DYAJXN,M,65,4,17,17,goose,2,lion,1,0.75,0.75,0.75,1,0.75,0.75,0.75
AK0PU96DYAJXN,M,65,4,12,18,elephant,2,cat,1,0.5,0.5,0.5,0.875,0.5,0.5,0.025
AK0PU96DYAJXN,M,65,4,22,19,owl,1,elephant,1,0.85,0.975,0.85,1,0.85,0.975,0.85
AK0PU96DYAJXN,M,65,4,13,20,fish,2,seal,1,0.5,0.5,0.275,1,0.5,0.5,0.025
A14VY6QXKBLC0D,M,35,6,31,1,wolf,3,lion,0.75,0.625,0.625,0.425,0.625,0.425,0.375,0.225
A14VY6QXKBLC0D,M,35,6,24,2,penguin,2,kitten,0.95,0.675,0.675,0.425,0.6,0.425,0.3,0.15
A14VY6QXKBLC0D,M,35,6,13,3,fish,2,seal,1,0.775,0.55,0.475,0.75,0.575,0.575,0.425
A14VY6QXKBLC0D,M,35,6,32,4,zebra,1,tiger,0.95,0.725,0.65,0.45,0.425,0.275,0.275,0.175
A14VY6QXKBLC0D,M,35,6,31,5,wolf,1,bear,0.725,0.625,0.55,0.425,0.65,0.35,0.35,0.15
A14VY6QXKBLC0D,M,35,6,30,6,whale,2,swan,0.9,0.725,0.725,0.5,0.275,0.275,0.275,0.15
A14VY6QXKBLC0D,M,35,6,1,7,ant,1,hamster,0.975,0.625,0.625,0.375,0.325,0.25,0.25,0.1
A14VY6QXKBLC0D,M,35,6,9,8,dog,3,cat,0.825,0.725,0.625,0.5,0.525,0.425,0.425,0.275
A14VY6QXKBLC0D,M,35,6,28,9,sheep,2,rabbit,0.9,0.7,0.5,0.425,0,0,0.05,0.05
A14VY6QXKBLC0D,M,35,6,1,10,ant,2,ox,0.975,0.625,0.625,0.45,0.425,0.25,0.25,0.075
A14VY6QXKBLC0D,M,35,6,29,11,tiger,3,bear,0.9,0.725,0.675,0.325,0.35,0.15,0.15,0.075
A14VY6QXKBLC0D,M,35,6,12,12,elephant,2,dolphin,0.9,0.6,0.75,0.3,0.2,0.125,0.125,0.05
A14VY6QXKBLC0D,M,35,6,17,13,goose,1,dog,0.7,0.625,0.625,0.5,0.575,0.425,0.425,0.325
A14VY6QXKBLC0D,M,35,6,28,14,sheep,3,ox,0.9,0.75,0.55,0.425,0.025,0,0.125,0.125
A14VY6QXKBLC0D,M,35,6,21,15,monkey,2,dolphin,0.9,0.725,0.55,0.4,0.6,0.4,0.325,0.125
A14VY6QXKBLC0D,M,35,6,26,16,rabbit,1,gazelle,0.925,0.725,0.575,0.3,0.425,0.2,0.125,0.125
A14VY6QXKBLC0D,M,35,6,14,17,fox,3,cat,0.9,0.8,0.4,0.275,0.5,0.425,0.225,0.125
A14VY6QXKBLC0D,M,35,6,19,18,kangaroo,1,frog,0.875,0.825,0.575,0.525,0.65,0.45,0.275,0.075
A14VY6QXKBLC0D,M,35,6,14,19,fox,2,dolphin,0.9,0.8,0.575,0.45,0.325,0.25,0.2,0.1
A14VY6QXKBLC0D,M,35,6,30,20,whale,1,elephant,0.9,0.825,0.65,0.5,0.275,0.125,0.125,0.075
A2NEOIBHV0WMD4,F,35,8,27,1,shark,3,cat,0.725,0.275,0.05,0.05,0.275,0.275,0.05,0.05
A2NEOIBHV0WMD4,F,35,8,31,2,wolf,2,lion,0.725,0.725,0.275,0.5,0.275,0.05,0.05,0.5
A2NEOIBHV0WMD4,F,35,8,25,3,pig,3,skunk,0.725,0.725,0.275,0.275,0.5,0.5,0.05,0.05
A2NEOIBHV0WMD4,F,35,8,13,4,fish,1,lizard,0.725,0.275,0.5,0.275,0.725,0.275,0.275,0.275
A2NEOIBHV0WMD4,F,35,8,16,5,goat,1,monkey,0.725,0.5,0.725,0.5,0.725,0.5,0.725,0.275
A2NEOIBHV0WMD4,F,35,8,6,6,buffalo,2,ox,0.975,0.5,0.275,0.275,0.275,0.275,0.275,0.275
A2NEOIBHV0WMD4,F,35,8,30,7,whale,1,elephant,0.725,0.275,0.275,0.275,0.275,0.275,0.275,0.275
A2NEOIBHV0WMD4,F,35,8,24,8,penguin,3,monkey,0.725,0.725,0.725,0.725,0.275,0.275,0.275,0.275
A2NEOIBHV0WMD4,F,35,8,22,9,owl,3,bat,0.725,0.275,0.725,0.275,0.5,0.25,0.5,0.275
A2NEOIBHV0WMD4,F,35,8,32,10,zebra,2,bird,0.725,0.725,0.725,0.725,0.05,0.05,0.05,0.05
A2NEOIBHV0WMD4,F,35,8,6,11,buffalo,1,bear,0.725,0.725,0.5,0.275,0.275,0.275,0.275,0.275
A2NEOIBHV0WMD4,F,35,8,23,12,ox,3,sloth,0.725,0.275,0.5,0.275,0.275,0.275,0.275,0.275
A2NEOIBHV0WMD4,F,35,8,1,13,ant,2,gorilla,0.725,0.275,0.725,0.275,0.275,0.275,0.275,0.25
A2NEOIBHV0WMD4,F,35,8,29,14,tiger,3,snake,0.725,0.275,0.275,0.275,0.275,0.275,0.275,0.275
A2NEOIBHV0WMD4,F,35,8,16,15,goat,2,lion,0.725,0.275,0.725,0.275,0.5,0.5,0.725,0.275
A2NEOIBHV0WMD4,F,35,8,17,16,goose,1,elephant,0.725,0.275,0.5,0.275,0.725,0.275,0.5,0.25
A2NEOIBHV0WMD4,F,35,8,6,17,buffalo,3,lion,0.725,0.5,0.275,0.275,0.275,0.275,0.275,0.275
A2NEOIBHV0WMD4,F,35,8,19,18,kangaroo,1,frog,0.725,0.725,0.275,0.275,0.725,0.725,0.275,0.275
A2NEOIBHV0WMD4,F,35,8,27,19,shark,1,snake,0.725,0.5,0.5,0.275,0.5,0.05,0.05,0.05
A2NEOIBHV0WMD4,F,35,8,30,20,whale,3,horse,0.725,0.5,0.275,0.275,0.275,0.275,0.275,0.275
A10V6YC28ZA152,F,25,4,28,1,sheep,2,cat,0.725,0.5,0.025,0.025,0.025,0.025,0.6,0.325
A10V6YC28ZA152,F,25,4,17,2,goose,2,lion,0.975,0.175,0.275,0.25,0.825,0.25,0.25,0.2
A10V6YC28ZA152,F,25,4,7,3,cat,2,sloth,0.925,0.125,0.875,0.1,0.125,0.2,0.2,0.2
A10V6YC28ZA152,F,25,4,12,4,elephant,1,giraffe,0.925,0.05,0.025,0.025,0.5,0.125,0.05,0.025
A10V6YC28ZA152,F,25,4,19,5,kangaroo,1,rabbit,0.975,0.35,0.2,0.1,0.575,0.125,0.175,0.15
A10V6YC28ZA152,F,25,4,12,6,elephant,2,dolphin,0.95,0.075,0.1,0.1,0.55,0.175,0.125,0.125
A10V6YC28ZA152,F,25,4,27,7,shark,3,cat,0.9,0.575,0.425,0.425,0.175,0.175,0.125,0.15
A10V6YC28ZA152,F,25,4,21,8,monkey,2,cat,0.925,0.85,0.25,0.25,0.675,0.575,0.25,0.225
