workerid,gender,age,income,categoryID,order,animal,condition,1,2,3,4,5,6,7,8
A26J5IBCKF0OX0,F,35,4,14,21,fox,1,0.95,0.95,0.725,0.725,0.5,0.5,0.05,0.05
A26J5IBCKF0OX0,F,35,4,6,22,buffalo,2,0.95,0.65,0.5,0.4,0.275,0.375,0.05,0.05
A26J5IBCKF0OX0,F,35,4,31,23,wolf,1,0.95,0.625,0.5,0.275,0.4,0.025,0.175,0.05
A26J5IBCKF0OX0,F,35,4,32,24,zebra,2,0.95,0.725,0.575,0.5,0.275,0.15,0.05,0.05
A26J5IBCKF0OX0,F,35,4,15,25,frog,4,0.95,0.725,0.5,0.4,0.275,0.05,0.15,0.05
A26J5IBCKF0OX0,F,35,4,28,26,sheep,1,0.95,0.95,0.375,0.375,0.15,0.15,0.05,0.05
A26J5IBCKF0OX0,F,35,4,29,27,tiger,4,0.95,0.725,0.35,0.275,0.15,0.175,0.15,0.05
A26J5IBCKF0OX0,F,35,4,24,28,penguin,2,0.95,0.725,0.85,0.175,0.275,0.125,0.15,0.05
A26J5IBCKF0OX0,F,35,4,19,29,kangaroo,1,0.95,0.95,0.5,0.725,0.275,0.6,0.05,0.05
A26J5IBCKF0OX0,F,35,4,22,30,owl,3,0.5,0.95,0.95,0.5,0.05,0.05,0.05,0.05
A26J5IBCKF0OX0,F,35,4,17,31,goose,2,0.95,0.625,0.725,0.65,0.5,0.5,0.275,0.05
A26J5IBCKF0OX0,F,35,4,12,32,elephant,1,0.95,0.375,0.95,0.5,0.15,0.05,0.15,0.05
AGPBP85B17VXL,M,25,4,6,1,buffalo,2,0.775,0.6,0.725,0.575,0.85,0.725,0.75,0.875
AGPBP85B17VXL,M,25,4,16,2,goat,3,0.7,0.825,0.65,0.825,0.725,0.825,0.775,0.675
AGPBP85B17VXL,M,25,4,4,3,bee,2,0.375,0.775,0.675,0.625,0.675,0.45,0.6,0.825
AGPBP85B17VXL,M,25,4,7,4,cat,1,0.35,0.7,0.625,0.425,0.6,0.725,0.425,0.725
AGPBP85B17VXL,M,25,4,32,5,zebra,2,0.65,0.675,0.7,0.55,0.375,0.675,0.375,0.425
AGPBP85B17VXL,M,25,4,20,6,lion,4,0.725,0.375,0.625,0.65,0.675,0.775,0.675,0.425
AGPBP85B17VXL,M,25,4,24,7,penguin,1,0.375,0.7,0.725,0.575,0.375,0.375,0.625,0.65
AGPBP85B17VXL,M,25,4,28,8,sheep,1,0.35,0.675,0.625,0.55,0.75,0.75,0.6,0.375
AGPBP85B17VXL,M,25,4,3,9,bear,1,0.7,0.35,0.65,0.625,0.65,0.4,0.5,0.7
AGPBP85B17VXL,M,25,4,15,10,frog,4,0.6,0.7,0.4,0.4,0.6,0.625,0.5,0.675
AGPBP85B17VXL,M,25,4,18,11,horse,2,0.5,0.65,0.375,0.7,0.725,0.35,0.35,0.725
AGPBP85B17VXL,M,25,4,13,12,fish,4,0.425,0.35,0.675,0.325,0.325,0.7,0.675,0.65
AGPBP85B17VXL,M,25,4,9,13,dog,3,0.4,0.375,0.6,0.75,0.65,0.65,0.425,0.65
AGPBP85B17VXL,M,25,4,2,14,bat,3,0.375,0.675,0.375,0.375,0.675,0.65,0.725,0.35
AGPBP85B17VXL,M,25,4,29,15,tiger,4,0.375,0.65,0.45,0.65,0.625,0.35,0.375,0.675
AGPBP85B17VXL,M,25,4,10,16,dolphin,1,0.425,0.7,0.7,0.375,0.425,0.65,0.575,0.625
AGPBP85B17VXL,M,25,4,12,17,elephant,4,0.625,0.6,0.3,0.7,0.3,0.35,0.675,0.625
AGPBP85B17VXL,M,25,4,5,18,bird,2,0.625,0.025,0.7,0.3,0.05,0.625,0.625,0.35
AGPBP85B17VXL,M,25,4,26,19,rabbit,4,0.625,0.675,0.7,0.35,0.35,0.7,0.5,0.675
AGPBP85B17VXL,M,25,4,8,20,cow,3,0.425,0.675,0.575,0.375,0.675,0.625,0.65,0.65
AGPBP85B17VXL,M,25,4,1,21,ant,2,0.675,0.65,0.675,0.6,0.65,0.675,0.6,0.7
AGPBP85B17VXL,M,25,4,11,22,duck,1,0.725,0.725,0.625,0.55,0.525,0.65,0.575,0.825
AGPBP85B17VXL,M,25,4,27,23,shark,4,0.825,0.675,0.65,0.725,0.675,0.775,0.8,0.65
AGPBP85B17VXL,M,25,4,14,24,fox,3,0.6,0.8,0.125,0.125,0.725,0.6,0.775,0.625
AGPBP85B17VXL,M,25,4,23,25,ox,2,0.625,0.5,0.525,0.675,0.425,0.675,0.5,0.45
AGPBP85B17VXL,M,25,4,30,26,whale,3,0.425,0.65,0.7,0.4,0.65,0.55,0.6,0.4
AGPBP85B17VXL,M,25,4,19,27,kangaroo,3,0.425,0.575,0.575,0.675,0.625,0.45,0.7,0.675
AGPBP85B17VXL,M,25,4,22,28,owl,2,0.4,0.6,0.65,0.65,0.425,0.7,0.675,0.65
AGPBP85B17VXL,M,25,4,31,29,wolf,3,0.65,0.375,0.65,0.675,0.575,0.35,0.625,0.65
AGPBP85B17VXL,M,25,4,21,30,monkey,1,0.725,0.725,0.4,0.6,0.7,0.65,0.45,0.375
AGPBP85B17VXL,M,25,4,25,31,pig,4,0.35,0.375,0.425,0.7,0.625,0.7,0.375,0.625
AGPBP85B17VXL,M,25,4,17,32,goose,1,0.55,0.65,0.675,0.325,0.625,0.375,0.65,0.375
A1BWLW96IG3063,M,35,4,30,1,whale,3,0.425,0.6,0.25,0.825,0,0,0,0
A1BWLW96IG3063,M,35,4,22,2,owl,4,0.85,0,0.6,0,0.225,0,0.1,0
A1BWLW96IG3063,M,35,4,1,3,ant,2,0.875,0.65,0.425,0.125,0,0,0,0
A1BWLW96IG3063,M,35,4,28,4,sheep,1,0.6,0.725,0.125,0.2,0,0,0,0
A1BWLW96IG3063,M,35,4,20,5,lion,2,0.825,0.6,0.425,0.4,0,0,0.1,0
A1BWLW96IG3063,M,35,4,17,6,goose,1,0.425,0.25,0.725,0.625,0,0,0,0
A1BWLW96IG3063,M,35,4,31,7,wolf,3,0.7,0.1,0.05,0.425,0,0,0,0
A1BWLW96IG3063,M,35,4,32,8,zebra,2,0.825,0.45,0.275,0.175,0,0,0,0
A1BWLW96IG3063,M,35,4,29,9,tiger,3,0.225,0.15,0.1,0.8,0,0,0,0
A1BWLW96IG3063,M,35,4,12,10,elephant,4,0.875,0.075,0.325,0.025,0,0,0,0
A1BWLW96IG3063,M,35,4,13,11,fish,2,0.825,0.05,0.1,0,0,0,0,0
A1BWLW96IG3063,M,35,4,23,12,ox,3,0.8,0.65,0.325,0.175,0,0,0,0
A1BWLW96IG3063,M,35,4,2,13,bat,3,0.125,0.05,0.75,0.6,0,0,0,0
A1BWLW96IG3063,M,35,4,25,14,pig,1,0.825,0.15,0.575,0.05,0,0,0,0
A1BWLW96IG3063,M,35,4,6,15,buffalo,4,0.875,0.375,0.275,0.075,0,0,0,0
A1BWLW96IG3063,M,35,4,8,16,cow,2,0.85,0.275,0.675,0.2,0,0,0,0
A1BWLW96IG3063,M,35,4,27,17,shark,4,0.9,0.275,0.175,0.1,0,0,0,0
A1BWLW96IG3063,M,35,4,9,18,dog,1,0.85,0.625,0.25,0.175,0,0,0,0
A1BWLW96IG3063,M,35,4,10,19,dolphin,1,0.825,0.65,0.375,0.275,0,0,0,0
A1BWLW96IG3063,M,35,4,15,20,frog,1,0.575,0.2,0.825,0.35,0,0,0,0
A1BWLW96IG3063,M,35,4,19,21,kangaroo,4,0.875,0.375,0.15,0.175,0,0,0,0
A1BWLW96IG3063,M,35,4,18,22,horse,3,0.575,0.675,0.375,0.45,0,0,0,0
A1BWLW96IG3063,M,35,4,14,23,fox,4,0.9,0.125,0.175,0.075,0,0,0,0
A1BWLW96IG3063,M,35,4,5,24,bird,2,0.875,0.6,0.375,0.275,0.125,0.075,0.05,0.025
A1BWLW96IG3063,M,35,4,24,25,penguin,2,0.325,0.875,0.15,0.575,0,0,0,0
A1BWLW96IG3063,M,35,4,4,26,bee,3,0.275,0.65,0.4,0.8,0,0,0,0
A1BWLW96IG3063,M,35,4,16,27,goat,1,0.7,0.625,0.675,0.575,0,0,0,0
A1BWLW96IG3063,M,35,4,21,28,monkey,2,0.85,0.55,0.35,0.225,0.075,0.05,0,0
A1BWLW96IG3063,M,35,4,7,29,cat,4,0.65,0,0.825,0,0.325,0,0.45,0
A1BWLW96IG3063,M,35,4,11,30,duck,1,0.275,0.75,0.05,0.875,0,0,0,0
A1BWLW96IG3063,M,35,4,26,31,rabbit,4,0.825,0.275,0,0,0,0,0,0
A1BWLW96IG3063,M,35,4,3,32,bear,3,0.85,0.375,0.6,0.275,0,0,0,0
A1N904Y15Q8RUW,M,35,4,19,1,kangaroo,2,0.925,0.1,0.7,0.25,0.325,0.225,0.3,0.1
A1N904Y15Q8RUW,M,35,4,26,2,rabbit,3,0.725,0.725,0.725,0.725,0.075,0.075,0.05,0.05
A1N904Y15Q8RUW,M,35,4,5,3,bird,3,0.75,0.725,0.675,0.7,0.05,0.025,0.05,0.7
A1N904Y15Q8RUW,M,35,4,14,4,fox,4,0.75,0.05,0.6,0.05,0.775,0.1,0.05,0.05
A1N904Y15Q8RUW,M,35,4,1,5,ant,2,0.975,0.75,0.05,0.05,0.075,0.05,0.025,0.05
A1N904Y15Q8RUW,M,35,4,8,6,cow,4,0.975,0.3,0.625,0.275,0.025,0.05,0.075,0.05
A1N904Y15Q8RUW,M,35,4,13,7,fish,2,0.95,0.725,0.05,0.05,0.05,0.275,0.05,0.025
A1N904Y15Q8RUW,M,35,4,11,8,duck,3,0.725,0.725,0.725,0.75,0.05,0.05,0.025,0.05
A1N904Y15Q8RUW,M,35,4,22,9,owl,4,0.75,0.25,0.725,0.25,0.05,0.05,0.025,0.05
A1N904Y15Q8RUW,M,35,4,31,10,wolf,1,0.75,0.725,0.7,0.725,0.025,0.05,0.05,0.05
A1N904Y15Q8RUW,M,35,4,23,11,ox,4,0.925,0.775,0.275,0.6,0.05,0.05,0.025,0.025
A1N904Y15Q8RUW,M,35,4,28,12,sheep,1,0.75,0.275,0.725,0.275,0.025,0.05,0.05,0.025
A1N904Y15Q8RUW,M,35,4,3,13,bear,1,0.95,0.725,0.7,0.725,0.025,0.05,0.025,0.05
A1N904Y15Q8RUW,M,35,4,7,14,cat,4,0.725,0.225,0.9,0.725,0.05,0.05,0.025,0.75
A1N904Y15Q8RUW,M,35,4,16,15,goat,2,0.725,0.275,0.275,0.275,0.05,0.05,0.05,0.05
A1N904Y15Q8RUW,M,35,4,24,16,penguin,4,0.725,0.725,0.275,0.275,0.05,0.025,0.05,0.05
A1N904Y15Q8RUW,M,35,4,4,17,bee,2,0.95,0.25,0.025,0.25,0.25,0.025,0.025,0.025
A1N904Y15Q8RUW,M,35,4,21,18,monkey,1,0.725,0.275,0.7,0.275,0,0.025,0.025,0.025
A1N904Y15Q8RUW,M,35,4,2,19,bat,3,0.275,0.275,0.7,0.725,0.05,0.025,0.025,0
A1N904Y15Q8RUW,M,35,4,6,20,buffalo,1,0.725,0.975,0.725,0.7,0.025,0.025,0.025,0.025
A1N904Y15Q8RUW,M,35,4,29,21,tiger,4,1,0.275,0.725,0.3,0.05,0.05,0.05,0.025
A1N904Y15Q8RUW,M,35,4,32,22,zebra,3,0.5,0.5,0.5,0.5,0.025,0.05,0,0.05
A1N904Y15Q8RUW,M,35,4,17,23,goose,2,0.725,0.25,0.275,0.275,0.025,0.025,0.05,0.025
A1N904Y15Q8RUW,M,35,4,18,24,horse,2,0.75,0.275,0.275,0.25,0.025,0.025,0.025,0.05
A1N904Y15Q8RUW,M,35,4,20,25,lion,2,0.95,0.3,0.5,0.475,0.025,0.05,0.05,0.025
A1N904Y15Q8RUW,M,35,4,9,26,dog,3,0.975,0.725,0.275,0.275,0.025,0.025,0.025,0.05
A1N904Y15Q8RUW,M,35,4,10,27,dolphin,3,0.95,0.275,0.275,0.275,0.025,0.025,0.025,0.025
A1N904Y15Q8RUW,M,35,4,30,28,whale,3,0.725,0.5,0.475,0.5,0.025,0.025,0.025,0.025
A1N904Y15Q8RUW,M,35,4,25,29,pig,4,1,0.7,0.25,0.275,0.025,0.025,0.05,0.05
A1N904Y15Q8RUW,M,35,4,27,30,shark,1,0.95,0.5,0.275,0.275,0.025,0.025,0.025,0.025
A1N904Y15Q8RUW,M,35,4,15,31,frog,1,0.3,0.275,0.275,0.3,0.025,0.025,0.025,0
A1N904Y15Q8RUW,M,35,4,12,32,elephant,1,0.725,0.25,0.725,0.275,0.05,0.05,0.025,0.025
A6UCL995Y1LFC,F,25,4,4,1,bee,2,0.775,0.875,0.225,0.075,0.15,0,0,0
A6UCL995Y1LFC,F,25,4,19,2,kangaroo,2,0.925,0.6,0.825,0.575,0.625,0.125,0.075,0.225
A6UCL995Y1LFC,F,25,4,13,3,fish,1,0.65,0.55,1,0.8,0,0,0,0.2
A6UCL995Y1LFC,F,25,4,18,4,horse,1,0.725,0.8,0.675,0.75,0,0,0,0
A6UCL995Y1LFC,F,25,4,24,5,penguin,1,0.15,0.325,0.35,1,0,0.15,0,0.275
A6UCL995Y1LFC,F,25,4,28,6,sheep,4,0.875,0.525,0.675,0.525,0.775,0.2,0.625,0
A6UCL995Y1LFC,F,25,4,25,7,pig,4,1,0.625,0.575,0.55,0.625,0,0.225,0
A6UCL995Y1LFC,F,25,4,17,8,goose,1,0.85,0.625,0.7,0.55,0,0,0,0
A6UCL995Y1LFC,F,25,4,26,9,rabbit,1,0.575,0.6,0.625,0.85,0,0,0,0
A6UCL995Y1LFC,F,25,4,29,10,tiger,4,0.85,0.7,0.7,0.575,0.425,0.4,0.525,0.4
A6UCL995Y1LFC,F,25,4,27,11,shark,4,0.95,0.65,0.35,0.525,0,0.225,0,0
A6UCL995Y1LFC,F,25,4,22,12,owl,3,0.65,1,0.65,0.725,0,0,0,0
A6UCL995Y1LFC,F,25,4,14,13,fox,2,0.9,1,0.825,0.7,0,0,0,0
A6UCL995Y1LFC,F,25,4,21,14,monkey,4,0.675,0.65,0.9,0.7,0,0,0.15,0.025
A6UCL995Y1LFC,F,25,4,3,15,bear,4,1,0.85,0,0,0.65,0.625,0,0
A6UCL995Y1LFC,F,25,4,11,16,duck,2,0.55,0.625,0.75,0.85,0,0,0,0
A6UCL995Y1LFC,F,25,4,1,17,ant,4,0.575,0.475,0.9,0.525,0,0,0,0
A6UCL995Y1LFC,F,25,4,31,18,wolf,2,0.825,0.725,0.625,0.55,0.675,0.275,0.375,0.075
A6UCL995Y1LFC,F,25,4,30,19,whale,3,0.55,0.55,0.675,0.75,0,0,0,0
A6UCL995Y1LFC,F,25,4,12,20,elephant,3,0.725,0,0.8,0,0.65,0,0.65,0
A6UCL995Y1LFC,F,25,4,9,21,dog,3,0.875,0.65,0.55,0.7,0,0,0,0
A6UCL995Y1LFC,F,25,4,10,22,dolphin,1,0.625,0.7,0.7,0.8,0,0,0,0
A6UCL995Y1LFC,F,25,4,15,23,frog,3,0.625,0.55,0.85,0.55,0,0,0,0
A6UCL995Y1LFC,F,25,4,16,24,goat,2,0.925,0.325,0.75,0.35,0.8,0,0.55,0
A6UCL995Y1LFC,F,25,4,8,25,cow,3,0.675,0,0.825,0.375,0,0,0,0
A6UCL995Y1LFC,F,25,4,5,26,bird,4,0.85,0.725,0.625,0.3,0,0,0,0
A6UCL995Y1LFC,F,25,4,6,27,buffalo,1,0.775,0.6,0.55,0.575,0,0,0,0
A6UCL995Y1LFC,F,25,4,7,28,cat,3,0.65,0.65,0.675,0.75,0,0,0,0
A6UCL995Y1LFC,F,25,4,23,29,ox,2,0.725,0.85,0.05,0.275,0,0,0,0
A6UCL995Y1LFC,F,25,4,32,30,zebra,1,0.65,0.65,0.725,0.55,0,0,0,0
A6UCL995Y1LFC,F,25,4,2,31,bat,3,0.25,0.4,0.675,0.95,0,0,0,0
A6UCL995Y1LFC,F,25,4,20,32,lion,2,0.825,0.6,0.625,0.275,0.925,0,0.55,0
A2FESUQF7EVFPV,F,25,8,23,1,ox,4,0.95,0.75,0.275,0.275,0.05,0.025,0.05,0.05
A2FESUQF7EVFPV,F,25,8,15,2,frog,1,0.725,0.275,0.725,0.275,0.025,0.05,0.05,0.05
A2FESUQF7EVFPV,F,25,8,18,3,horse,4,0.975,0.05,0.275,0.025,0.3,0.05,0.275,0.05
A2FESUQF7EVFPV,F,25,8,5,4,bird,3,0.725,0.75,0.5,0.5,0.05,0.05,0.05,0.025
A2FESUQF7EVFPV,F,25,8,3,5,bear,3,0.725,0.25,0.75,0.275,0.05,0.05,0.05,0.05
A2FESUQF7EVFPV,F,25,8,11,6,duck,3,0.275,0.3,0.725,0.875,0.05,0.05,0.025,0.05
A2FESUQF7EVFPV,F,25,8,28,7,sheep,1,0.725,0.75,0.275,0.25,0.05,0.025,0.05,0.05
A2FESUQF7EVFPV,F,25,8,30,8,whale,2,0.975,0.6,0.65,0.35,0.05,0.05,0.025,0.025
A2FESUQF7EVFPV,F,25,8,14,9,fox,2,0.925,0.875,0.375,0.4,0,0,0,0.025
A2FESUQF7EVFPV,F,25,8,1,10,ant,3,0.25,0.275,0.85,0.9,0.025,0.05,0.05,0.025
A2FESUQF7EVFPV,F,25,8,7,11,cat,4,0.95,0.275,0.85,0.225,0.05,0.05,0.025,0.05
A2FESUQF7EVFPV,F,25,8,32,12,zebra,2,0.975,0.425,0.75,0.4,0.05,0.025,0.025,0.025
A2FESUQF7EVFPV,F,25,8,10,13,dolphin,1,0.875,0.75,0.3,0.325,0.025,0.025,0,0.025
A2FESUQF7EVFPV,F,25,8,16,14,goat,2,0.95,0.65,0.725,0.375,0.025,0.025,0.05,0.025
A2FESUQF7EVFPV,F,25,8,27,15,shark,1,0.95,0.375,0.325,0.3,0.025,0.05,0.025,0.05
A2FESUQF7EVFPV,F,25,8,13,16,fish,1,0.85,0.175,0.925,0.275,0.05,0.025,0,0.025
A2FESUQF7EVFPV,F,25,8,12,17,elephant,3,0.875,0.275,0.7,0.725,0,0.025,0.025,0.025
A2FESUQF7EVFPV,F,25,8,24,18,penguin,2,0.975,0.675,0.225,0.225,0,0.025,0.025,0.025
A2FESUQF7EVFPV,F,25,8,26,19,rabbit,3,0.975,0.275,0.6,0.3,0.025,0.025,0,0.025
A2FESUQF7EVFPV,F,25,8,22,20,owl,3,0.7,0.95,0.275,0.3,0,0,0.025,0
A2FESUQF7EVFPV,F,25,8,9,21,dog,4,0.95,0.75,0.6,0.125,0.025,0,0.025,0.05
A2FESUQF7EVFPV,F,25,8,31,22,wolf,2,0.975,0.625,0.575,0.375,0.025,0.025,0.025,0.025
A2FESUQF7EVFPV,F,25,8,17,23,goose,3,0.925,0.6,0.875,0.4,0.025,0.025,0.025,0.025
A2FESUQF7EVFPV,F,25,8,2,24,bat,4,0.925,0.25,0.825,0.375,0.05,0.05,0.05,0.05
A2FESUQF7EVFPV,F,25,8,20,25,lion,4,0.975,0.225,0.275,0.275,0.05,0.025,0.025,0.025
A2FESUQF7EVFPV,F,25,8,4,26,bee,4,0.875,0.825,0.375,0.375,0.025,0.025,0.025,0.025
A2FESUQF7EVFPV,F,25,8,8,27,cow,1,0.7,0.275,0.85,0.375,0,0.025,0,0.025
A2FESUQF7EVFPV,F,25,8,25,28,pig,2,0.975,0.6,0.25,0,0.025,0.025,0.05,0.025
A2FESUQF7EVFPV,F,25,8,21,29,monkey,1,0.925,0.85,0.9,0.35,0,0.025,0.025,0.025
A2FESUQF7EVFPV,F,25,8,6,30,buffalo,1,0.9,0.725,0.45,0.425,0.025,0,0,0.025
A2FESUQF7EVFPV,F,25,8,29,31,tiger,4,0.6,0.2,0.125,0.25,0.875,0.025,0.025,0.025
A2FESUQF7EVFPV,F,25,8,19,32,kangaroo,2,0.85,0.625,0.4,0.425,0.05,0.025,0.025,0.05
A1PPGTZ7U838XJ,M,35,4,28,1,sheep,3,1,0.725,1,0.5,0.725,0.55,0.625,0.575
A1PPGTZ7U838XJ,M,35,4,25,2,pig,3,0.975,0.975,0.675,0.85,0.025,0.025,0,0
A1PPGTZ7U838XJ,M,35,4,22,3,owl,2,0.825,0.625,0.775,0.625,0.3,0.275,0.325,0.2
A1PPGTZ7U838XJ,M,35,4,21,4,monkey,2,1,0.575,0.55,0.625,0.975,0.55,0.7,0.55
A1PPGTZ7U838XJ,M,35,4,9,5,dog,4,0.975,0.725,0.725,0.725,0,0,0.025,0
A1PPGTZ7U838XJ,M,35,4,27,6,shark,3,0.7,0.575,0.925,0.775,0.25,0.3,0.175,0.15
A1PPGTZ7U838XJ,M,35,4,4,7,bee,3,0.75,0.75,0,0.975,0.05,0.025,0,0.975
A1PPGTZ7U838XJ,M,35,4,11,8,duck,3,0.975,0.775,0.75,0.875,0.275,0.175,0.15,0.25
A1PPGTZ7U838XJ,M,35,4,26,9,rabbit,4,0.75,0.85,0.9,0.875,0.25,0.325,0.175,0.15
A1PPGTZ7U838XJ,M,35,4,31,10,wolf,4,0.275,0.325,0.2,0.325,0.9,0.775,0.75,0.65
A1PPGTZ7U838XJ,M,35,4,15,11,frog,3,0.85,0.7,0.85,0.85,0.2,0.25,0.35,0.15
A1PPGTZ7U838XJ,M,35,4,1,12,ant,4,0.975,1,0.65,0.9,0.15,0.2,0.15,0.3
A1PPGTZ7U838XJ,M,35,4,17,13,goose,1,0.975,0.725,0.65,0.825,0.025,0,0.25,0.025
A1PPGTZ7U838XJ,M,35,4,7,14,cat,1,0.7,0.625,0.9,0.925,0.075,0.225,0.1,0.15
A1PPGTZ7U838XJ,M,35,4,5,15,bird,2,0.95,0.975,0.675,0.625,0.1,0.1,0.225,0.05
A1PPGTZ7U838XJ,M,35,4,14,16,fox,2,0.9,0.925,0.55,0.9,0.325,0.225,0.225,0.15
A1PPGTZ7U838XJ,M,35,4,19,17,kangaroo,4,0.975,0.725,0.85,0.975,0.1,0.175,0.175,0.1
A1PPGTZ7U838XJ,M,35,4,32,18,zebra,1,0.525,0.75,0.825,0.875,0.075,0.375,0.25,0.25
A1PPGTZ7U838XJ,M,35,4,8,19,cow,3,0.975,0.55,0.975,0.575,0.025,0.025,0,0.025
A1PPGTZ7U838XJ,M,35,4,24,20,penguin,2,0.35,0.25,0.35,0.375,1,0.55,0.875,0.8
A1PPGTZ7U838XJ,M,35,4,29,21,tiger,1,0.9,0.775,0.575,0.85,0.2,0.15,0.25,0.275
A1PPGTZ7U838XJ,M,35,4,20,22,lion,1,0.975,0.5,0.925,0.55,0.175,0.15,0.275,0.15
A1PPGTZ7U838XJ,M,35,4,3,23,bear,2,0.45,0.375,0,0.225,0.9,0.725,0.875,0.55
A1PPGTZ7U838XJ,M,35,4,6,24,buffalo,4,0.975,0.975,0.725,0.55,0,0.325,0.2,0.025
A1PPGTZ7U838XJ,M,35,4,30,25,whale,2,0.975,0.675,0.725,0.85,0.225,0.025,0,0.125
A1PPGTZ7U838XJ,M,35,4,18,26,horse,4,1,0.55,0.65,0.525,0.025,0,0.025,0
A1PPGTZ7U838XJ,M,35,4,10,27,dolphin,1,1,0.625,0.75,0.625,0.375,0.15,0.125,0
A1PPGTZ7U838XJ,M,35,4,13,28,fish,2,1,0.95,0.525,0.625,0.075,0.225,0.075,0
A1PPGTZ7U838XJ,M,35,4,23,29,ox,3,0.975,0.975,0.775,0.6,0.4,0.175,0,0
A1PPGTZ7U838XJ,M,35,4,16,30,goat,4,0.975,0.675,1,0.625,0.3,0.25,0.35,0.225
A1PPGTZ7U838XJ,M,35,4,12,31,elephant,1,0.975,0.65,0.975,0.525,0.175,0.15,0.15,0.125
A1PPGTZ7U838XJ,M,35,4,2,32,bat,1,0.575,0.65,0.875,0.95,0.375,0.65,0.175,0.2
A1ZFLC209CRCWR,M,25,0,9,1,dog,4,0.7,0.6,0.625,0.575,0.325,0.45,0.275,0.425
A1ZFLC209CRCWR,M,25,0,14,2,fox,3,0.425,0.35,0.4,0.45,0.4,0.575,0.575,0.575
A1ZFLC209CRCWR,M,25,0,4,3,bee,1,0.45,0.6,0.45,0.6,0.375,0.55,0.55,0.425
A1ZFLC209CRCWR,M,25,0,20,4,lion,1,0.75,0.3,0.6,0.575,0.625,0.425,0.425,0.45
A1ZFLC209CRCWR,M,25,0,31,5,wolf,3,0.575,0.425,0.425,0.45,0.575,0.525,0.35,0.55
A1ZFLC209CRCWR,M,25,0,3,6,bear,2,0.55,0.375,0.55,0.575,0.525,0.45,0.45,0.375
A1ZFLC209CRCWR,M,25,0,17,7,goose,2,0.325,0.45,0.55,0.4,0.375,0.575,0.45,0.4
A1ZFLC209CRCWR,M,25,0,19,8,kangaroo,3,0.45,0.575,0.525,0.65,0.45,0.55,0.4,0.45
A1ZFLC209CRCWR,M,25,0,30,9,whale,4,0.45,0.65,0.6,0.375,0.35,0.45,0.55,0.45
A1ZFLC209CRCWR,M,25,0,18,10,horse,1,0.425,0.425,0.45,0.55,0.4,0.425,0.575,0.35
A1ZFLC209CRCWR,M,25,0,2,11,bat,3,0.575,0.45,0.45,0.55,0.525,0.4,0.45,0.625
A1ZFLC209CRCWR,M,25,0,16,12,goat,2,0.4,0.6,0.425,0.55,0.575,0.55,0.45,0.45
A1ZFLC209CRCWR,M,25,0,21,13,monkey,4,0.525,0.4,0.425,0.425,0.45,0.375,0.575,0.425
A1ZFLC209CRCWR,M,25,0,32,14,zebra,2,0.45,0.6,0.55,0.6,0.55,0.425,0.425,0.375
A1ZFLC209CRCWR,M,25,0,12,15,elephant,3,0.425,0.375,0.425,0.55,0.475,0.575,0.45,0.575
A1ZFLC209CRCWR,M,25,0,5,16,bird,4,0.55,0.375,0.45,0.425,0.575,0.45,0.55,0.55
A1ZFLC209CRCWR,M,25,0,6,17,buffalo,4,0.45,0.45,0.575,0.55,0.425,0.4,0.45,0.425
A1ZFLC209CRCWR,M,25,0,13,18,fish,4,0.425,0.55,0.4,0.575,0.475,0.45,0.6,0.45
A1ZFLC209CRCWR,M,25,0,29,19,tiger,1,0.575,0.575,0.425,0.425,0.575,0.575,0.45,0.35
A1ZFLC209CRCWR,M,25,0,15,20,frog,1,0.55,0.45,0.625,0.4,0.525,0.425,0.375,0.425
A1ZFLC209CRCWR,M,25,0,8,21,cow,3,0.45,0.55,0.55,0.425,0.425,0.425,0.575,0.6
A1ZFLC209CRCWR,M,25,0,10,22,dolphin,2,0.4,0.4,0.55,0.35,0.6,0.55,0.425,0.35
A1ZFLC209CRCWR,M,25,0,25,23,pig,2,0.55,0.275,0.775,0.45,0.45,0.6,0.625,0.375
A1ZFLC209CRCWR,M,25,0,23,24,ox,1,0.45,0.425,0.65,0.375,0.45,0.575,0.4,0.6
A1ZFLC209CRCWR,M,25,0,27,25,shark,3,0.375,0.4,0.425,0.325,0.6,0.425,0.575,0.6
A1ZFLC209CRCWR,M,25,0,1,26,ant,2,0.525,0.575,0.425,0.575,0.4,0.325,0.4,0.4
A1ZFLC209CRCWR,M,25,0,22,27,owl,3,0.625,0.625,0.375,0.375,0.375,0.575,0.3,0.425
A1ZFLC209CRCWR,M,25,0,7,28,cat,2,0.55,0.675,0.325,0.425,0.55,0.425,0.55,0.4
A1ZFLC209CRCWR,M,25,0,11,29,duck,4,0.35,0.65,0.575,0.35,0.6,0.425,0.4,0.4
A1ZFLC209CRCWR,M,25,0,28,30,sheep,1,0.375,0.625,0.6,0.525,0.4,0.425,0.35,0.425
A1ZFLC209CRCWR,M,25,0,24,31,penguin,1,0.45,0.45,0.575,0.375,0.4,0.45,0.6,0.55
A1ZFLC209CRCWR,M,25,0,26,32,rabbit,4,0.425,0.55,0.4,0.425,0.6,0.45,0.375,0.575
A1ETJBNTO9ZWZ8,M,55,4,5,1,bird,2,0.95,0.025,0.95,0.05,0.975,0.5,0.95,0.5
A1ETJBNTO9ZWZ8,M,55,4,26,2,rabbit,4,0.025,0.05,0.05,0.05,0.5,0.5,0.95,0.95
